Word;Negative;Positive;Uncertainty;Litigious;Strong_Modal;Weak_Modal;Constraining;Complexity;Syllables
UNSAVORY;1;0;0;0;0;0;0;0;4
UNSCHEDULED;1;0;0;0;0;0;0;0;3
UNSEASONABLE;0;0;1;0;0;0;0;0;5
UNSEASONABLY;0;0;1;0;0;0;0;0;5
UNSELLABLE;1;0;0;0;0;0;0;0;0
UNSETTLED;0;0;1;0;0;0;0;0;3
UNSOLD;1;0;0;0;0;0;0;0;2
UNSOUND;1;0;0;0;0;0;0;0;2
UNSPECIFIC;0;0;1;0;0;0;0;0;4
UNSPECIFIED;0;0;1;0;0;0;0;0;4
UNSTABILIZED;1;0;0;0;0;0;0;0;0
UNSTABLE;1;0;0;0;0;0;0;0;3
UNSTAYED;0;0;0;1;0;0;0;0;2
UNSUBSTANTIATED;1;0;0;0;0;0;0;0;6
UNSUCCESSFUL;1;0;0;0;0;0;0;0;4
UNSUCCESSFULLY;1;0;0;0;0;0;0;0;5
UNSUITABILITY;1;0;0;0;0;0;0;0;7
UNSUITABLE;1;0;0;0;0;0;0;0;4
UNSUITABLY;1;0;0;0;0;0;0;0;5
UNSUITED;1;0;0;0;0;0;0;0;4
UNSURE;1;0;0;0;0;0;0;0;2
UNSURPASSED;0;1;0;0;1;0;0;0;3
UNSUSPECTED;1;0;0;0;0;0;0;0;4
UNSUSPECTING;1;0;0;0;0;0;0;0;4
UNSUSTAINABLE;1;0;0;0;0;0;0;0;5
UNTENABLE;1;0;0;0;0;0;0;0;4
UNTESTED;0;0;1;0;0;0;0;0;3
UNTIMELY;1;0;0;0;0;0;0;0;3
UNTO;0;0;0;1;0;0;0;0;2
UNTRUSTED;1;0;0;0;0;0;0;0;0
UNTRUTH;1;0;0;0;0;0;0;0;2
UNTRUTHFUL;1;0;0;0;0;0;0;0;3
UNTRUTHFULLY;1;0;0;0;0;0;0;0;4
UNTRUTHFULNESS;1;0;0;0;0;0;0;0;4
UNTRUTHS;1;0;0;0;0;0;0;0;2
UNUSABLE;1;0;0;0;0;0;0;0;4
UNUSUAL;0;0;1;0;0;0;0;0;4
UNUSUALLY;0;0;1;0;0;0;0;0;4
UNWANTED;1;0;0;0;0;0;0;0;3
UNWARRANTED;1;0;0;0;0;0;0;0;4
UNWELCOME;1;0;0;0;0;0;0;0;3
UNWILLING;1;0;0;0;0;0;0;0;3
UNWILLINGNESS;1;0;0;0;0;0;0;0;4
UNWRITTEN;0;0;1;0;0;0;0;0;3
UPSET;1;0;0;0;0;0;0;0;2
UPTURN;0;1;0;0;0;0;0;0;2
UPTURNS;0;1;0;0;0;0;0;0;2
URGENCY;1;0;0;0;0;0;0;0;3
URGENT;1;0;0;0;0;0;0;0;2
USURIOUS;1;0;0;1;0;0;0;0;4
USURP;1;0;0;1;0;0;0;0;2
USURPATION;0;0;0;1;0;0;0;0;4
USURPED;1;0;0;1;0;0;0;0;2
USURPING;1;0;0;1;0;0;0;0;3
USURPS;1;0;0;1;0;0;0;0;2
USURY;1;0;0;1;0;0;0;0;3
VAGARIES;0;0;1;0;0;0;0;0;3
VAGUE;0;0;1;0;0;0;0;0;1
VAGUELY;0;0;1;0;0;0;0;0;2
VAGUENESS;0;0;1;0;0;0;0;0;3
VAGUENESSES;0;0;1;0;0;0;0;0;4
VAGUER;0;0;1;0;0;0;0;0;2
VAGUEST;0;0;1;0;0;0;0;0;2
VALUABLE;0;1;0;0;0;0;0;0;4
VANDALISM;1;0;0;0;0;0;0;0;4
VARIABILITY;0;0;1;0;0;0;0;0;6
VARIABLE;0;0;1;0;0;0;0;0;4
VARIABLES;0;0;1;0;0;0;0;0;4
VARIABLY;0;0;1;0;0;0;0;0;4
VARIANCE;0;0;1;0;0;0;0;0;3
VARIANCES;0;0;1;0;0;0;0;0;4
VARIANT;0;0;1;0;0;0;0;0;3
VARIANTS;0;0;1;0;0;0;0;0;3
VARIATION;0;0;1;0;0;0;0;0;4
VARIATIONS;0;0;1;0;0;0;0;0;4
VARIED;0;0;1;0;0;0;0;0;2
VARIES;0;0;1;0;0;0;0;0;2
VARY;0;0;1;0;0;0;0;0;2
VARYING;0;0;1;0;0;0;0;0;3
VENDEE;0;0;0;1;0;0;0;0;2
VENDEES;0;0;0;1;0;0;0;0;2
VENTURES;0;0;0;0;0;0;0;1;2
VERDICT;1;0;0;1;0;0;0;0;2
VERDICTS;1;0;0;1;0;0;0;0;2
VERSATILE;0;1;0;0;0;0;0;0;3
VERSATILITY;0;1;0;0;0;0;0;0;5
VETOED;1;0;0;0;0;0;0;0;2
VIATICAL;0;0;0;1;0;0;0;0;4
VIBRANCY;0;1;0;0;0;0;0;0;3
VIBRANT;0;1;0;0;0;0;0;0;2
VICTIMS;1;0;0;0;0;0;0;0;2
VIOLATE;1;0;0;0;0;0;0;0;3
VIOLATED;1;0;0;0;0;0;0;0;3
VIOLATES;1;0;0;0;0;0;0;0;2
VIOLATING;1;0;0;0;0;0;0;0;3
VIOLATION;1;0;0;0;0;0;0;0;4
VIOLATIONS;1;0;0;0;0;0;0;0;3
VIOLATIVE;1;0;0;1;0;0;0;0;4
VIOLATOR;1;0;0;0;0;0;0;0;3
VIOLATORS;1;0;0;0;0;0;0;0;3
VIOLENCE;1;0;0;0;0;0;0;0;3
VIOLENT;1;0;0;0;0;0;0;0;3
VIOLENTLY;1;0;0;0;0;0;0;0;3
VITIATE;1;0;0;0;0;0;0;0;3
VITIATED;1;0;0;0;0;0;0;0;3
VITIATES;1;0;0;0;0;0;0;0;2
VITIATING;1;0;0;0;0;0;0;0;3
VITIATION;1;0;0;0;0;0;0;0;3
VOIDABLE;0;0;0;1;0;0;0;0;3
VOIDED;1;0;0;1;0;0;0;0;2
VOIDING;1;0;0;1;0;0;0;0;2
VOLATILE;1;0;1;0;0;0;0;0;3
VOLATILITIES;0;0;1;0;0;0;0;0;5
VOLATILITY;1;0;1;0;0;0;0;0;5
VULNERABILITIES;1;0;0;0;0;0;0;0;6
VULNERABILITY;1;0;0;0;0;0;0;0;6
VULNERABLE;1;0;0;0;0;0;0;0;4
VULNERABLY;1;0;0;0;0;0;0;0;4
WARN;1;0;0;0;0;0;0;0;1
WARNED;1;0;0;0;0;0;0;0;1
WARNING;1;0;0;0;0;0;0;0;2
WARNINGS;1;0;0;0;0;0;0;0;2
WARNS;1;0;0;0;0;0;0;0;1
WARRANTEES;0;0;0;1;0;0;0;0;3
WARRANTOR;0;0;0;1;0;0;0;0;3
WASTED;1;0;0;0;0;0;0;0;2
WASTEFUL;1;0;0;0;0;0;0;0;2
WASTING;1;0;0;0;0;0;0;0;2
WEAK;1;0;0;0;0;0;0;0;1
WEAKEN;1;0;0;0;0;0;0;0;2
WEAKENED;1;0;0;0;0;0;0;0;2
WEAKENING;1;0;0;0;0;0;0;0;3
WEAKENS;1;0;0;0;0;0;0;0;2
WEAKER;1;0;0;0;0;0;0;0;2
WEAKEST;1;0;0;0;0;0;0;0;2
WEAKLY;1;0;0;0;0;0;0;0;2
WEAKNESS;1;0;0;0;0;0;0;0;2
WEAKNESSES;1;0;0;0;0;0;0;0;3
WHATEVER;0;0;0;1;0;0;0;0;3
WHATSOEVER;0;0;0;1;0;0;0;0;4
WHENSOEVER;0;0;0;1;0;0;0;0;4
WHEREABOUTS;0;0;0;1;0;0;0;0;3
WHEREAS;0;0;0;1;0;0;0;0;2
WHEREAT;0;0;0;1;0;0;0;0;2
WHEREBY;0;0;0;1;0;0;0;0;2
WHEREFORE;0;0;0;1;0;0;0;0;2
WHEREIN;0;0;0;1;0;0;0;0;2
WHEREOF;0;0;0;1;0;0;0;0;2
WHEREON;0;0;0;1;0;0;0;0;2
WHERETO;0;0;0;1;0;0;0;0;2
WHEREUNDER;0;0;0;1;0;0;0;0;3
WHEREUPON;0;0;0;1;0;0;0;0;3
WHEREWITH;0;0;0;1;0;0;0;0;2
WHISTLEBLOWERS;0;0;0;1;0;0;0;0;4
WHOMEVER;0;0;0;1;0;0;0;0;3
WHOMSOEVER;0;0;0;1;0;0;0;0;4
WHOSOEVER;0;0;0;1;0;0;0;0;4
WILFUL;0;0;0;1;0;0;0;0;2
WILL;0;0;0;0;1;0;0;0;1
WILLFUL;0;0;0;1;0;0;0;0;2
WILLFULLY;1;0;0;1;0;0;0;0;3
WILLFULNESS;0;0;0;1;0;0;0;0;3
WIN;0;1;0;0;0;0;0;0;1
WINNER;0;1;0;0;0;0;0;0;2
WINNERS;0;1;0;0;0;0;0;0;2
WINNING;0;1;0;0;0;0;0;0;2
WITNESS;0;0;0;1;0;0;0;0;2
WITNESSES;0;0;0;1;0;0;0;0;3
WORLDWIDE;0;0;0;0;0;0;0;1;2
WORRIES;1;0;0;0;0;0;0;0;2
WORRY;1;0;0;0;0;0;0;0;2
WORRYING;1;0;0;0;0;0;0;0;3
WORSE;1;0;0;0;0;0;0;0;1
WORSEN;1;0;0;0;0;0;0;0;2
WORSENED;1;0;0;0;0;0;0;0;2
WORSENING;1;0;0;0;0;0;0;0;3
WORSENS;1;0;0;0;0;0;0;0;2
WORST;1;0;0;0;0;0;0;0;1
WORTHLESS;1;0;0;0;0;0;0;0;2
WORTHY;0;1;0;0;0;0;0;0;2
WRIT;0;0;0;1;0;0;0;0;1
WRITEDOWN;1;0;0;0;0;0;0;0;2
WRITEDOWNS;1;0;0;0;0;0;0;0;3
WRITEOFF;1;0;0;0;0;0;0;0;2
WRITEOFFS;1;0;0;0;0;0;0;0;2
WRITS;0;0;0;1;0;0;0;0;1
WRONG;1;0;0;0;0;0;0;0;1
WRONGDOING;1;0;0;0;0;0;0;0;3
WRONGDOINGS;1;0;0;0;0;0;0;0;2
WRONGFUL;1;0;0;0;0;0;0;0;2
WRONGFULLY;1;0;0;0;0;0;0;0;3
WRONGLY;1;0;0;0;0;0;0;0;2
